freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,values
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,SI,2024,65.6
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,SI,2025,60.41
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,SK,2021,67.15
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,SK,2023,70.33
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,SK,2024,65.84
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,SK,2025,64.55
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,TR,2024,68.65
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,TR,2025,65.34
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,AT,2021,14.25
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,AT,2023,18.83
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,AT,2024,32.37
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,AT,2025,31.84
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,BE,2021,17.3
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,BE,2023,16.85
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,BE,2024,25.5
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,BE,2025,30.45
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,BG,2021,2.83
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,BG,2023,4.42
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,BG,2024,7.08
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,BG,2025,7.98
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,CY,2021,2.5
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,CY,2023,6.93
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,CY,2024,11.59
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,CY,2025,12.04
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,DE,2023,NA
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,DE,2024,NA
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,DE,2025,NA
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,DK,2021,23.79
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,DK,2024,36.14
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,DK,2025,40.83
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EA,2023,16.4
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EA,2024,26.03
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EA,2025,26.84
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EE,2021,10.43
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EE,2023,6.3
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EE,2024,15.63
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EL,2021,5.07
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EL,2023,12.14
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EL,2024,6.62
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EL,2025,21.73
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,ES,2021,9.84
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,ES,2023,12.8
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,ES,2024,18.78
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,ES,2025,23.12
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EU27_2020,2023,14.54
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EU27_2020,2024,22.59
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,EU27_2020,2025,23.64
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,FI,2021,25.23
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,FI,2023,35.25
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,FI,2025,30.03
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,HR,2021,12.15
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,HR,2023,12.11
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,HR,2024,11.49
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,HR,2025,18.06
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,HU,2021,5.31
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,HU,2023,7.92
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,HU,2024,11.43
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,HU,2025,12.11
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,IT,2023,10.4
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,IT,2025,14.92
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,LT,2021,9.38
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,LT,2023,17.29
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,LT,2024,24.17
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,LU,2024,29.97
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,LU,2025,28.61
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,LV,2021,6.59
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,LV,2023,12.88
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,LV,2024,15.54
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,LV,2025,19.49
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,MT,2021,7.69
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,MT,2023,19.64
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,MT,2024,29.79
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,MT,2025,30.58
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,NL,2021,13.8
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,NL,2023,16.69
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,NL,2024,26.1
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,NL,2025,28.81
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,NO,2021,18.97
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,NO,2023,16.52
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,NO,2024,18.36
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,NO,2025,20.26
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PL,2021,4.21
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PL,2023,4.68
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PL,2024,7.75
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PL,2025,9.96
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PT,2021,9.56
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PT,2023,13.24
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PT,2024,20.4
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,PT,2025,19.45
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SE,2021,24.21
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SE,2023,21.66
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SE,2024,34.22
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SE,2025,24.37
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SI,2021,14.18
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SI,2023,14.55
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SI,2024,26.86
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SI,2025,24.63
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SK,2021,13.16
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SK,2023,11
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SK,2024,14.34
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,SK,2025,15.13
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,TR,2024,15.45
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,TR,2025,15.57
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,AT,2021,9.71
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,AT,2023,12.19
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,AT,2024,16.16
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,AT,2025,10.11
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,BE,2021,10.13
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,BE,2023,8.79
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,BE,2024,8.56
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,BE,2025,7.18
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,BG,2021,2.41
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,BG,2023,3.81
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,BG,2024,5.65
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,BG,2025,5.89
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,CY,2021,2.17
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,CY,2023,5.86
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,CY,2024,7.55
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,CY,2025,7.81
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,DE,2023,NA
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,DE,2024,NA
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,DE,2025,NA
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,DK,2021,8.04
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,DK,2024,13.23
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,DK,2025,10.4
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EA,2023,10.75
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EA,2024,13.87
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EA,2025,11.34
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EE,2021,8.22
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EE,2023,4.85
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EE,2024,9.49
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EL,2021,4.56
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EL,2023,10.38
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EL,2024,4.99
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EL,2025,13.46
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,ES,2021,6.65
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,ES,2023,7.72
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,ES,2024,10.52
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,ES,2025,9.83
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EU27_2020,2023,9.8
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EU27_2020,2024,12.54
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,EU27_2020,2025,10.33
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,FI,2021,12.32
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,FI,2023,16.45
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,FI,2025,6.19
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,HR,2021,9.53
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,HR,2023,9.78
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,HR,2024,8.23
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,HR,2025,10.92
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,HU,2021,4.6
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,HU,2023,6.54
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,HU,2024,8.75
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,HU,2025,7.25
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,IT,2023,7.89
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,IT,2025,6.98
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,LT,2021,7.62
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,LT,2023,13.6
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,LT,2024,16.63
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,LU,2024,16.3
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,LU,2025,12.02
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,LV,2021,5.45
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,LV,2023,10.14
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,LV,2024,10.36
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,LV,2025,10.31
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,MT,2021,6.25
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,MT,2023,13.25
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,MT,2024,15.56
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,MT,2025,14.76
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,NL,2021,8.2
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,NL,2023,9.74
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,NL,2024,11.99
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,NL,2025,9.32
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,NO,2021,10.76
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,NO,2023,10.84
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,NO,2024,8.53
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,NO,2025,6.84
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PL,2021,3.48
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PL,2023,3.54
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PL,2024,5.19
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PL,2025,5.39
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PT,2021,6.83
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PT,2023,8.5
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PT,2024,11.79
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,PT,2025,9.78
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SE,2021,14.43
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SE,2023,13.47
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SE,2024,14.92
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SE,2025,6.84
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SI,2021,9.02
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SI,2023,6.81
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SI,2024,10.82
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SI,2025,6.96
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SK,2021,10.59
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SK,2023,8.58
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SK,2024,10.13
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,SK,2025,8.5
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,TR,2024,11.99
A,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,TR,2025,11.9
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,AT,2021,3.91
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,AT,2023,6.83
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,AT,2024,11.98
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,AT,2025,8.65
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,BE,2021,4.41
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,BE,2023,4.72
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,BE,2024,4.58
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,BE,2025,4.6
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,BG,2021,1.26
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,BG,2023,2.4
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,BG,2024,4.17
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,BG,2025,4.92
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,CY,2021,2.17
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,CY,2023,9.3
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,CY,2024,8.49
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,CY,2025,9.62
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,DE,2023,NA
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,DE,2024,NA
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,DE,2025,NA
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,DK,2021,1.9
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,DK,2024,6.02
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,DK,2025,6.38
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EA,2023,6.05
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EA,2024,10.55
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EA,2025,8.94
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EE,2021,4.11
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EE,2023,1.82
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EE,2024,4.4
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EL,2021,2.54
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EL,2023,4.55
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EL,2024,6.58
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EL,2025,11.33
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,ES,2021,1.47
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,ES,2023,3.26
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,ES,2024,6.48
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,ES,2025,6.29
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EU27_2020,2023,5.49
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EU27_2020,2024,9.35
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,EU27_2020,2025,8.12
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,FI,2021,4.57
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,FI,2023,6.38
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,FI,2025,5.83
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,HR,2021,3.09
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,HR,2023,4.63
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,HR,2024,5.08
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,HR,2025,6.57
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,HU,2021,2.19
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,HU,2023,3.92
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,HU,2024,6.2
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,HU,2025,6.56
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,IT,2023,4.63
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,IT,2025,5.04
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,LT,2021,5.95
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,LT,2023,8.27
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,LT,2024,13.67
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,LU,2024,7.69
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,LU,2025,8.21
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,LV,2021,2.48
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,LV,2023,6.76
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,LV,2024,5.86
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,LV,2025,7.17
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,MT,2021,6.25
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,MT,2023,10.84
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,MT,2024,4.35
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,MT,2025,6.75
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,NL,2021,1.74
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,NL,2023,3.39
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,NL,2024,7.23
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,NL,2025,6.39
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,NO,2021,3.01
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,NO,2023,3.81
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,NO,2024,5.57
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,NO,2025,4.5
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,PL,2021,1.43
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,PL,2023,2.58
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,PL,2024,4.37
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,PL,2025,4.82
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,PT,2021,2.74
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,PT,2023,5.56
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,PT,2024,8.69
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,PT,2025,8.57
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SE,2021,5.11
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SE,2023,4.68
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SE,2024,7.68
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SE,2025,3.18
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SI,2021,3.63
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SI,2023,4.68
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SI,2024,7.38
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SI,2025,6.62
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SK,2021,5.83
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SK,2023,4.29
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SK,2024,7.28
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,SK,2025,7.54
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,TR,2024,10.29
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,TR,2025,11.84
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,AT,2021,23.51
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,AT,2023,34.51
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,AT,2024,45.11
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,AT,2025,46.97
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,BE,2021,28.85
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,BE,2023,38.23
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,BE,2024,41.9
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,BE,2025,52.71
A,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,BG,2021,30.25
